timestamp,open,high,low,close,volume
2025-04-14 16:10:00,84001.1,84122.16,83863.63,84083.99,117.00902
2025-04-14 16:15:00,84084.0,84365.51,84066.0,84305.98,91.92542
2025-04-14 16:20:00,84305.99,84501.82,84244.38,84327.85,94.67096
2025-04-14 16:25:00,84327.84,84339.99,84129.71,84214.3,79.24375
2025-04-14 16:30:00,84214.3,84400.0,84132.0,84383.61,71.36812
2025-04-14 16:35:00,84383.6,84494.0,84346.36,84458.0,72.1545
2025-04-14 16:40:00,84457.99,84663.81,84428.62,84663.81,104.06252
2025-04-14 16:45:00,84663.81,84669.85,84522.0,84542.0,52.47874
2025-04-14 16:50:00,84542.0,84542.0,84358.0,84502.95,49.53012
2025-04-14 16:55:00,84502.96,84546.56,84333.33,84341.99,49.73138
2025-04-14 17:00:00,84342.0,84680.0,84332.78,84400.01,378.36081
2025-04-14 17:05:00,84400.1,84491.9,84333.33,84420.67,49.26765
2025-04-14 17:10:00,84420.66,84500.0,84377.94,84420.21,30.78882
2025-04-14 17:15:00,84420.22,84420.22,84221.9,84360.0,50.53409
2025-04-14 17:20:00,84360.0,84585.35,84354.0,84559.97,64.6754
2025-04-14 17:25:00,84559.97,84628.0,84471.69,84527.18,45.94036
2025-04-14 17:30:00,84527.17,84590.0,84411.43,84478.19,51.27452
2025-04-14 17:35:00,84478.18,84620.0,84475.09,84570.0,48.80524
2025-04-14 17:40:00,84570.0,84642.67,84502.0,84601.34,46.72129
2025-04-14 17:45:00,84601.35,84647.75,84525.41,84566.03,45.87809
2025-04-14 17:50:00,84566.04,84893.32,84566.03,84868.42,101.16043
2025-04-14 17:55:00,84868.42,84890.89,84770.0,84859.73,42.36857
2025-04-14 18:00:00,84859.73,85052.2,84816.73,85004.01,137.48146
2025-04-14 18:05:00,85004.01,85080.0,84898.0,84946.01,92.23568
2025-04-14 18:10:00,84946.0,84952.54,84838.82,84930.86,70.57749
2025-04-14 18:15:00,84930.86,84986.0,84850.0,84930.0,52.45
2025-04-14 18:20:00,84929.99,84992.24,84839.13,84976.01,69.19287
2025-04-14 18:25:00,84976.0,85021.22,84876.0,84896.22,70.39613
2025-04-14 18:30:00,84896.23,84986.39,84822.0,84948.05,93.13286
2025-04-14 18:35:00,84948.05,84989.48,84865.81,84910.01,53.29849
2025-04-14 18:40:00,84910.01,84943.4,84820.0,84888.53,46.53853
2025-04-14 18:45:00,84888.54,84900.0,84687.21,84899.99,77.77266
2025-04-14 18:50:00,84900.0,84924.35,84782.6,84922.56,122.29929
2025-04-14 18:55:00,84922.55,85008.33,84892.0,84988.04,47.70949
2025-04-14 19:00:00,84988.03,85135.18,84968.0,85034.76,219.79009
2025-04-14 19:05:00,85034.75,85192.0,85027.38,85172.66,92.38212
2025-04-14 19:10:00,85172.67,85208.1,85062.0,85067.04,72.22068
2025-04-14 19:15:00,85067.04,85128.0,84990.56,85016.38,83.40321
2025-04-14 19:20:00,85016.38,85108.0,84971.91,85037.73,75.30379
2025-04-14 19:25:00,85037.73,85037.74,84952.0,84980.0,107.06191
2025-04-14 19:30:00,84980.0,85015.68,84836.0,84988.01,158.86995
2025-04-14 19:35:00,84988.0,85103.82,84924.0,85096.73,123.10422
2025-04-14 19:40:00,85096.73,85166.94,85027.96,85030.3,110.82264
2025-04-14 19:45:00,85030.3,85068.27,84904.0,84965.31,145.89014
2025-04-14 19:50:00,84965.3,85028.15,84798.99,84895.14,168.2499
2025-04-14 19:55:00,84895.14,85037.74,84772.72,84923.07,221.24374
2025-04-14 20:00:00,84923.07,84971.7,84842.23,84894.19,99.96883
2025-04-14 20:05:00,84894.2,84894.2,84710.19,84811.56,124.31871
2025-04-14 20:10:00,84811.55,84849.3,84766.59,84812.0,68.21237
2025-04-14 20:15:00,84811.99,84849.06,84728.84,84822.91,36.70579
2025-04-14 20:20:00,84822.9,84830.76,84696.0,84714.03,44.22407
2025-04-14 20:25:00,84714.04,84748.02,84539.61,84649.99,55.19444
2025-04-14 20:30:00,84649.99,84715.71,84647.1,84676.62,33.66412
2025-04-14 20:35:00,84676.62,84715.0,84582.0,84630.0,31.63951
2025-04-14 20:40:00,84630.0,84678.45,84599.16,84676.58,18.61971
2025-04-14 20:45:00,84676.57,84864.4,84671.49,84855.46,103.7187
2025-04-14 20:50:00,84855.46,84881.69,84815.32,84874.81,51.29855
2025-04-14 20:55:00,84874.8,84937.39,84818.0,84861.82,90.84743
2025-04-14 21:00:00,84861.82,84883.17,84782.6,84789.79,27.9734
2025-04-14 21:05:00,84789.79,84789.8,84714.0,84714.0,21.96029
2025-04-14 21:10:00,84714.0,84934.0,84707.54,84934.0,43.91365
2025-04-14 21:15:00,84934.0,84970.74,84880.0,84890.59,26.66093
2025-04-14 21:20:00,84890.58,84890.59,84754.71,84754.71,16.41135
2025-04-14 21:25:00,84754.71,84776.0,84748.0,84776.0,14.05301
2025-04-14 21:30:00,84775.99,84776.0,84683.23,84716.0,15.83057
2025-04-14 21:35:00,84716.0,84716.0,84450.01,84577.05,34.49632
2025-04-14 21:40:00,84577.05,84639.21,84500.0,84599.98,29.34357
2025-04-14 21:45:00,84599.98,84678.47,84521.73,84617.28,24.20313
2025-04-14 21:50:00,84617.27,84731.43,84599.08,84713.88,13.88547
2025-04-14 21:55:00,84713.88,84759.03,84679.52,84706.1,15.13314
2025-04-14 22:00:00,84706.1,84726.84,84554.26,84655.4,85.87223
2025-04-14 22:05:00,84655.4,84694.48,84600.01,84643.65,48.26568
2025-04-14 22:10:00,84643.65,84745.7,84568.16,84578.18,35.45189
2025-04-14 22:15:00,84578.17,84646.53,84523.49,84562.01,78.19981
2025-04-14 22:20:00,84562.01,84569.3,84430.37,84539.26,46.43964
2025-04-14 22:25:00,84539.25,84610.48,84462.74,84493.51,36.8474
2025-04-14 22:30:00,84493.5,84650.9,84482.74,84600.96,26.77419
2025-04-14 22:35:00,84600.95,84684.0,84600.95,84684.0,13.25121
2025-04-14 22:40:00,84683.99,84695.66,84616.0,84632.0,12.62958
2025-04-14 22:45:00,84632.0,84634.46,84548.27,84548.27,16.58534
2025-04-14 22:50:00,84548.28,84608.0,84530.83,84557.7,8.46154
2025-04-14 22:55:00,84557.7,84557.7,84478.26,84500.01,10.61665
2025-04-14 23:00:00,84500.01,84585.91,84478.26,84518.86,18.52096
2025-04-14 23:05:00,84518.86,84621.6,84472.03,84520.0,34.11521
2025-04-14 23:10:00,84519.99,84679.72,84519.99,84613.59,22.03393
2025-04-14 23:15:00,84613.6,84727.19,84613.6,84671.43,55.03177
2025-04-14 23:20:00,84671.43,84782.5,84664.6,84697.58,35.17348
2025-04-14 23:25:00,84697.58,84713.44,84653.03,84653.05,23.82582
2025-04-14 23:30:00,84653.04,84711.65,84640.11,84660.0,19.8893
2025-04-14 23:35:00,84659.99,84739.14,84659.99,84685.69,20.06724
2025-04-14 23:40:00,84685.7,84697.99,84465.81,84465.82,54.0433
2025-04-14 23:45:00,84465.82,84540.0,84424.52,84540.0,31.58281
2025-04-14 23:50:00,84539.99,84543.75,84478.26,84495.11,15.99321
2025-04-14 23:55:00,84495.11,84592.6,84495.11,84591.58,17.91008
2025-04-15 00:00:00,84591.58,84699.31,84502.19,84502.19,91.27625
2025-04-15 00:05:00,84502.19,84576.53,84454.64,84568.65,31.96197
2025-04-15 00:10:00,84568.66,84571.1,84459.11,84459.11,25.94977
2025-04-15 00:15:00,84459.11,84488.24,84347.97,84377.99,31.0461
2025-04-15 00:20:00,84377.98,84531.26,84355.76,84504.44,21.60979
2025-04-15 00:25:00,84504.44,84643.84,84504.44,84601.5,18.41579
2025-04-15 00:30:00,84601.5,84727.04,84570.75,84727.03,51.47326
2025-04-15 00:35:00,84727.04,84885.12,84659.81,84837.44,70.05975
2025-04-15 00:40:00,84837.43,84869.57,84774.19,84788.13,39.32949
2025-04-15 00:45:00,84788.13,84835.35,84756.0,84779.0,20.7314
2025-04-15 00:50:00,84778.99,84880.0,84722.77,84874.52,52.87893
2025-04-15 00:55:00,84874.53,84966.9,84810.78,84930.7,75.56485
2025-04-15 01:00:00,84930.7,84943.4,84793.03,84793.04,29.15365
2025-04-15 01:05:00,84793.03,84793.03,84542.87,84601.21,66.21972
2025-04-15 01:10:00,84601.22,84763.89,84588.01,84671.01,32.98279
2025-04-15 01:15:00,84671.01,84820.0,84671.01,84759.28,53.60186
2025-04-15 01:20:00,84759.29,84868.6,84711.49,84868.6,26.75764
2025-04-15 01:25:00,84868.59,84948.21,84863.37,84923.22,85.27718
2025-04-15 01:30:00,84923.21,85137.53,84923.21,85029.99,112.16274
2025-04-15 01:35:00,85030.0,85064.76,84816.08,84896.22,93.68308
2025-04-15 01:40:00,84896.23,85009.69,84884.41,85009.68,53.23526
2025-04-15 01:45:00,85009.68,85085.85,84962.0,85058.0,53.94849
2025-04-15 01:50:00,85058.0,85062.55,84961.7,85040.68,37.19883
2025-04-15 01:55:00,85040.68,85100.0,84955.31,84983.73,45.43987
2025-04-15 02:00:00,84983.73,85098.39,84932.82,85088.5,74.53037
2025-04-15 02:05:00,85088.51,85145.59,85004.57,85145.0,27.09401
2025-04-15 02:10:00,85144.99,85161.24,85071.53,85156.0,34.29926
2025-04-15 02:15:00,85155.99,85184.81,85015.82,85015.82,39.68031
2025-04-15 02:20:00,85015.82,85045.68,84853.93,84929.57,82.61556
2025-04-15 02:25:00,84929.58,84954.93,84834.01,84864.3,26.59416
2025-04-15 02:30:00,84864.3,84883.62,84744.44,84869.56,46.81393
2025-04-15 02:35:00,84869.57,84901.67,84706.85,84782.61,42.77467
2025-04-15 02:40:00,84782.6,84874.0,84782.6,84862.3,17.06124
2025-04-15 02:45:00,84862.29,84916.64,84826.08,84916.63,18.18147
2025-04-15 02:50:00,84916.63,84978.96,84900.0,84955.63,46.35546
2025-04-15 02:55:00,84955.62,85300.01,84872.67,85232.83,155.38433
2025-04-15 03:00:00,85232.83,85320.76,85111.48,85111.48,119.68973
2025-04-15 03:05:00,85111.48,85238.73,85097.17,85153.53,90.77342
2025-04-15 03:10:00,85153.52,85185.67,85069.86,85146.57,77.21173
2025-04-15 03:15:00,85146.57,85206.75,85136.29,85144.79,34.18213
2025-04-15 03:20:00,85144.79,85309.78,85136.29,85240.99,108.37009
2025-04-15 03:25:00,85240.99,85320.0,85240.99,85248.61,31.78244
2025-04-15 03:30:00,85248.62,85399.22,85240.07,85367.92,91.22337
2025-04-15 03:35:00,85367.93,85399.96,85310.82,85341.14,54.59826
2025-04-15 03:40:00,85341.15,85415.1,85208.59,85298.5,127.35653
2025-04-15 03:45:00,85298.51,85320.0,85248.19,85274.02,25.20825
2025-04-15 03:50:00,85274.03,85359.12,85229.99,85276.93,101.84204
2025-04-15 03:55:00,85276.94,85400.0,85273.58,85379.96,83.87692
2025-04-15 04:00:00,85379.97,85496.0,85355.2,85365.17,75.51032
2025-04-15 04:05:00,85365.17,85365.18,85201.92,85253.6,89.56749
2025-04-15 04:10:00,85253.6,85306.25,85236.81,85279.53,51.89731
2025-04-15 04:15:00,85279.53,85410.11,85279.53,85339.05,72.65454
2025-04-15 04:20:00,85339.05,85339.05,85175.89,85185.99,72.50401
2025-04-15 04:25:00,85185.98,85208.53,85157.6,85168.57,26.61626
2025-04-15 04:30:00,85168.57,85300.0,85160.05,85260.0,32.59049
2025-04-15 04:35:00,85260.0,85300.0,85221.19,85275.11,27.37271
2025-04-15 04:40:00,85275.11,85326.5,85231.06,85326.5,27.55726
2025-04-15 04:45:00,85326.49,85415.1,85294.21,85375.06,55.3176
2025-04-15 04:50:00,85375.06,85450.01,85320.75,85427.17,99.91046
2025-04-15 04:55:00,85427.16,85538.28,85415.09,85490.46,171.08646
2025-04-15 05:00:00,85490.47,85680.0,85485.59,85623.74,177.83129
2025-04-15 05:05:00,85623.74,85666.93,85543.44,85543.45,43.12291
2025-04-15 05:10:00,85543.45,85660.25,85538.02,85659.99,96.4449
2025-04-15 05:15:00,85659.99,85697.62,85643.16,85687.18,34.56074
2025-04-15 05:20:00,85687.18,85742.46,85638.1,85707.82,106.76231
2025-04-15 05:25:00,85707.83,85707.83,85556.6,85556.61,85.04961
2025-04-15 05:30:00,85556.6,85615.15,85529.38,85574.05,102.1003
2025-04-15 05:35:00,85574.05,85879.1,85574.05,85807.44,153.45971
2025-04-15 05:40:00,85807.45,85859.92,85754.1,85802.0,99.17589
2025-04-15 05:45:00,85802.01,85825.95,85684.81,85684.82,110.46856
2025-04-15 05:50:00,85684.81,85712.34,85584.0,85634.81,61.27816
2025-04-15 05:55:00,85634.81,85672.13,85545.71,85545.71,19.25119
2025-04-15 06:00:00,85545.71,85592.97,85478.26,85505.48,127.49056
2025-04-15 06:05:00,85505.47,85692.74,85503.6,85503.61,67.02237
2025-04-15 06:10:00,85503.61,85528.43,85450.13,85503.16,88.08427
2025-04-15 06:15:00,85503.17,85556.61,85492.02,85528.39,29.11578
2025-04-15 06:20:00,85528.39,85528.4,85379.11,85434.72,62.21993
2025-04-15 06:25:00,85434.72,85556.61,85434.72,85540.61,47.15142
2025-04-15 06:30:00,85540.61,85677.49,85540.61,85574.92,42.0373
2025-04-15 06:35:00,85574.92,85574.92,85478.56,85546.48,37.55521
2025-04-15 06:40:00,85546.47,85546.48,85479.59,85496.0,23.86598
2025-04-15 06:45:00,85496.0,85496.0,85441.35,85447.99,41.99328
2025-04-15 06:50:00,85447.98,85487.24,85360.35,85360.36,29.64922
2025-04-15 06:55:00,85360.36,85403.95,85360.35,85391.35,20.59906
2025-04-15 07:00:00,85391.35,85577.95,85391.34,85576.54,43.43848
2025-04-15 07:05:00,85576.55,85619.05,85494.68,85544.51,29.64436
2025-04-15 07:10:00,85544.5,85560.92,85528.48,85533.0,14.38059
2025-04-15 07:15:00,85533.0,85661.96,85532.99,85635.02,36.64127
2025-04-15 07:20:00,85635.02,85784.73,85635.02,85759.29,55.25614
2025-04-15 07:25:00,85759.3,85759.3,85692.0,85701.62,24.82117
2025-04-15 07:30:00,85701.63,85745.29,85684.53,85691.12,79.76681
2025-04-15 07:35:00,85691.12,85718.44,85623.66,85679.14,77.78398
2025-04-15 07:40:00,85679.14,85690.35,85666.03,85685.0,66.86292
2025-04-15 07:45:00,85684.99,85685.0,85642.1,85642.1,57.24787
2025-04-15 07:50:00,85642.1,85671.34,85632.97,85671.34,64.1293
2025-04-15 07:55:00,85671.34,85716.77,85630.0,85716.77,101.71155
2025-04-15 08:00:00,85716.77,85792.46,85657.62,85774.85,128.59918
2025-04-15 08:05:00,85774.85,85831.59,85745.93,85794.89,163.61986
2025-04-15 08:10:00,85794.89,85915.4,85780.33,85863.85,173.35869
2025-04-15 08:15:00,85863.86,85990.0,85863.85,85962.46,100.02388
2025-04-15 08:20:00,85962.46,85976.58,85897.0,85900.0,100.74738
2025-04-15 08:25:00,85900.0,85900.0,85833.54,85843.94,37.76423
2025-04-15 08:30:00,85843.94,85896.0,85755.68,85785.29,54.01424
2025-04-15 08:35:00,85785.28,85839.63,85747.62,85749.72,45.96007
2025-04-15 08:40:00,85749.72,85879.99,85749.71,85878.94,34.57108
2025-04-15 08:45:00,85878.94,85924.0,85871.34,85879.8,40.35791
2025-04-15 08:50:00,85879.81,85879.82,85798.0,85802.64,59.60944
2025-04-15 08:55:00,85802.65,85855.98,85763.32,85850.0,55.00344
2025-04-15 09:00:00,85850.0,85886.8,85771.03,85863.37,56.06587
2025-04-15 09:05:00,85863.36,85954.0,85844.08,85954.0,55.58001
2025-04-15 09:10:00,85954.0,85954.0,85820.0,85875.49,50.52744
2025-04-15 09:15:00,85875.49,85968.0,85875.48,85922.0,49.45774
2025-04-15 09:20:00,85922.01,85964.2,85900.66,85927.96,44.27588
2025-04-15 09:25:00,85927.96,85927.96,85860.0,85860.01,40.75979
2025-04-15 09:30:00,85860.0,85860.01,85669.54,85692.05,105.79804
2025-04-15 09:35:00,85692.06,85698.12,85589.4,85678.05,61.24249
2025-04-15 09:40:00,85678.04,85746.93,85654.91,85746.92,45.96913
2025-04-15 09:45:00,85746.92,85930.55,85690.68,85930.54,105.98655
2025-04-15 09:50:00,85930.54,85959.5,85908.82,85943.99,34.33899
2025-04-15 09:55:00,85943.99,85989.0,85905.31,85989.0,93.88009
2025-04-15 10:00:00,85989.0,86000.0,85854.94,85854.95,129.69826
2025-04-15 10:05:00,85854.95,85935.39,85817.08,85856.08,40.64024
2025-04-15 10:10:00,85856.08,85862.54,85771.82,85787.88,43.996
2025-04-15 10:15:00,85787.87,85804.0,85695.65,85748.42,63.08842
2025-04-15 10:20:00,85748.42,85765.68,85672.75,85735.99,32.49412
2025-04-15 10:25:00,85735.99,85771.1,85700.0,85767.49,33.53829
2025-04-15 10:30:00,85767.49,85781.44,85601.0,85683.26,93.11009
2025-04-15 10:35:00,85683.27,85687.96,85531.66,85533.64,97.03302
2025-04-15 10:40:00,85533.65,85583.69,85485.93,85502.03,70.21118
2025-04-15 10:45:00,85502.03,85599.19,85442.0,85550.65,95.04789
2025-04-15 10:50:00,85550.66,85688.0,85550.65,85663.0,74.78876
2025-04-15 10:55:00,85663.0,85663.0,85608.16,85638.14,57.30572
2025-04-15 11:00:00,85638.15,85668.1,85556.68,85631.79,52.01553
2025-04-15 11:05:00,85631.78,85631.79,85488.0,85509.78,50.35908
2025-04-15 11:10:00,85509.78,85509.78,85435.27,85485.79,30.17468
2025-04-15 11:15:00,85485.8,85485.8,85351.0,85390.14,56.28634
2025-04-15 11:20:00,85390.15,85519.99,85390.14,85509.43,29.43696
2025-04-15 11:25:00,85509.43,85569.64,85497.44,85569.63,33.07771
2025-04-15 11:30:00,85569.63,85640.01,85523.52,85580.54,43.38686
2025-04-15 11:35:00,85580.54,85617.6,85488.63,85568.0,32.24576
2025-04-15 11:40:00,85568.0,85591.04,85513.57,85526.0,39.79748
2025-04-15 11:45:00,85526.0,85533.25,85409.99,85443.25,77.08667
2025-04-15 11:50:00,85443.26,85500.0,85392.0,85500.0,27.5297
2025-04-15 11:55:00,85500.0,85589.24,85499.99,85589.23,35.5248
2025-04-15 12:00:00,85589.23,85706.74,85543.17,85681.8,49.18459
2025-04-15 12:05:00,85681.79,85762.0,85619.91,85700.01,69.09415
2025-04-15 12:10:00,85700.0,85745.92,85662.0,85698.12,42.9834
2025-04-15 12:15:00,85698.11,85760.01,85525.04,85586.01,225.32852
2025-04-15 12:20:00,85586.01,85614.0,85478.97,85527.23,29.3036
2025-04-15 12:25:00,85527.23,85527.23,85450.0,85494.23,36.04295
2025-04-15 12:30:00,85494.23,85587.35,85446.21,85580.91,43.64573
2025-04-15 12:35:00,85580.91,85611.78,85556.6,85585.29,19.93992
2025-04-15 12:40:00,85585.28,85607.65,85526.85,85553.55,30.42089
2025-04-15 12:45:00,85553.55,85650.28,85495.65,85650.27,30.77525
2025-04-15 12:50:00,85650.28,85730.16,85629.72,85643.99,45.72492
2025-04-15 12:55:00,85643.98,85819.74,85643.98,85819.74,36.67736
2025-04-15 13:00:00,85819.74,85876.0,85768.43,85775.14,68.84734
2025-04-15 13:05:00,85775.14,85839.63,85705.86,85721.98,42.53013
2025-04-15 13:10:00,85721.98,85826.54,85721.98,85790.32,30.09265
2025-04-15 13:15:00,85790.33,85814.4,85695.65,85705.99,21.4475
2025-04-15 13:20:00,85705.98,85745.29,85603.77,85603.77,33.45341
2025-04-15 13:25:00,85603.78,85858.93,85593.65,85841.97,48.05919
2025-04-15 13:30:00,85841.97,85896.0,85593.17,85856.01,155.90444
2025-04-15 13:35:00,85856.0,86100.0,85782.96,86080.23,270.07104
2025-04-15 13:40:00,86080.22,86094.76,85819.23,86057.37,224.39364
2025-04-15 13:45:00,86057.36,86496.42,85887.0,86406.07,667.03674
2025-04-15 13:50:00,86406.06,86491.63,85953.47,85962.52,352.02585
2025-04-15 13:55:00,85962.53,85982.69,85509.69,85589.44,600.25573
2025-04-15 14:00:00,85589.43,85675.31,85405.14,85580.51,265.81435
2025-04-15 14:05:00,85580.51,85817.94,85452.0,85702.07,195.72613
2025-04-15 14:10:00,85702.07,85980.64,85688.12,85774.51,165.63775
2025-04-15 14:15:00,85774.5,85880.0,85000.0,85129.1,497.78264
2025-04-15 14:20:00,85129.1,85314.81,84829.79,85085.37,453.5946
2025-04-15 14:25:00,85085.38,85103.84,84837.7,84958.55,249.59443
2025-04-15 14:30:00,84958.55,85089.87,84864.03,85011.49,118.19497
2025-04-15 14:35:00,85011.49,85095.5,84943.93,85060.29,104.42641
2025-04-15 14:40:00,85060.3,85300.51,84988.0,85232.33,245.47932
2025-04-15 14:45:00,85232.33,85326.24,85054.05,85234.3,174.31944
2025-04-15 14:50:00,85234.3,85303.07,85152.0,85227.98,52.70253
2025-04-15 14:55:00,85227.99,85299.94,85139.21,85146.88,87.59464
2025-04-15 15:00:00,85146.89,85195.2,85015.0,85157.24,72.12294
2025-04-15 15:05:00,85157.24,85272.0,85006.01,85125.39,108.84075
2025-04-15 15:10:00,85125.39,85267.8,85091.62,85252.0,58.0231
2025-04-15 15:15:00,85252.01,85300.0,85214.01,85278.0,35.72722
2025-04-15 15:20:00,85278.0,85386.0,85278.0,85383.99,55.67905
2025-04-15 15:25:00,85384.0,85384.0,85166.0,85212.0,57.71817
2025-04-15 15:30:00,85212.01,85252.0,85120.01,85121.82,67.92577
2025-04-15 15:35:00,85121.82,85128.89,84875.52,84952.11,106.89395
2025-04-15 15:40:00,84952.11,84986.0,84858.31,84866.93,55.69197
2025-04-15 15:45:00,84866.92,84928.48,84716.63,84792.01,113.60917
2025-04-15 15:50:00,84792.01,84868.8,84623.73,84816.77,165.84332
2025-04-15 15:55:00,84816.77,84927.14,84730.0,84918.14,73.85367
2025-04-15 16:00:00,84918.15,85062.3,84876.0,85043.47,91.49784
2025-04-15 16:05:00,85043.47,85122.7,84901.71,84990.56,64.47402
2025-04-15 16:10:00,84990.57,85007.02,84917.05,84999.56,50.34259
2025-04-15 16:15:00,84999.55,85042.07,84950.0,84976.01,51.35118
2025-04-15 16:20:00,84976.01,84976.01,84869.56,84922.0,35.12847
2025-04-15 16:25:00,84922.0,85146.55,84922.0,85013.0,37.83603
2025-04-15 16:30:00,85012.99,85053.4,84947.71,84979.99,14.47623
2025-04-15 16:35:00,84979.99,85030.81,84896.22,84896.23,17.29673
2025-04-15 16:40:00,84896.22,85005.8,84864.0,84984.27,22.01403
2025-04-15 16:45:00,84984.27,85037.73,84936.3,85000.01,34.61325
2025-04-15 16:50:00,85000.0,85000.0,84890.29,84909.99,29.35152
2025-04-15 16:55:00,84910.0,84910.0,84779.29,84860.81,22.49118
2025-04-15 17:00:00,84860.81,84956.53,84777.8,84948.01,37.01563
2025-04-15 17:05:00,84948.0,84980.93,84903.32,84926.01,29.73918
2025-04-15 17:10:00,84926.01,84990.57,84900.0,84990.56,21.72685
2025-04-15 17:15:00,84990.57,85003.26,84834.47,84862.8,44.98455
2025-04-15 17:20:00,84862.8,84956.0,84731.74,84758.01,42.18485
2025-04-15 17:25:00,84758.0,84801.89,84712.0,84739.14,31.56609
2025-04-15 17:30:00,84739.14,84782.61,84700.0,84716.55,140.7115
2025-04-15 17:35:00,84716.54,84839.78,84716.54,84806.01,28.98883
2025-04-15 17:40:00,84806.01,84850.0,84790.44,84790.44,14.10391
2025-04-15 17:45:00,84790.45,84844.0,84739.13,84793.82,20.44833
2025-04-15 17:50:00,84793.82,84798.94,84408.39,84479.52,165.19579
2025-04-15 17:55:00,84479.52,84556.0,84434.78,84483.23,87.89186
